,imodulon,annotation,pvalue,qvalue,precision,recall,f1score,TP,target_set_size,imodulon_size,source,pathway_name,module_name
91,Cra,map01120,4.070092252897253e-07,8.913502033844984e-05,0.75,0.02702702702702703,0.052173913043478265,6.0,222.0,8.0,KEGG pathways,Microbial metabolism in diverse environments,
92,Cra,map00051,2.7734139749887222e-05,0.003036888302612651,0.375,0.08333333333333333,0.13636363636363638,3.0,36.0,8.0,KEGG pathways,Fructose and mannose metabolism,
93,Cra,map01100,0.0002137311026657771,0.015602370494601728,0.75,0.009302325581395349,0.018376722817764167,6.0,645.0,8.0,KEGG pathways,Metabolic pathways,
94,Cra,map00680,0.0006020307915167404,0.03296118583554154,0.25,0.09523809523809523,0.13793103448275862,2.0,21.0,8.0,KEGG pathways,Methane metabolism,
95,Cra,map00010,0.0018815485015104842,0.06867652030513267,0.25,0.05405405405405406,0.08888888888888889,2.0,37.0,8.0,KEGG pathways,Glycolysis / Gluconeogenesis,
96,Cra,map02060,0.0015892661948822885,0.06867652030513267,0.25,0.058823529411764705,0.09523809523809523,2.0,34.0,8.0,KEGG pathways,Phosphotransferase system (PTS),
97,PAL Amp,map00540,6.333041573248165e-16,1.386936104541348e-13,0.15294117647058825,0.4642857142857143,0.23008849557522126,13.0,28.0,85.0,KEGG pathways,Lipopolysaccharide biosynthesis,
98,BasR,map01503,1.4663053744982957e-14,3.2112087701512677e-12,0.5333333333333333,0.25806451612903225,0.34782608695652173,8.0,31.0,15.0,KEGG pathways,Cationic antimicrobial peptide (CAMP) resistance,
99,BasR,map00520,2.001145029838462e-07,2.191253807673116e-05,0.3333333333333333,0.11627906976744186,0.1724137931034483,5.0,43.0,15.0,KEGG pathways,Amino sugar and nucleotide sugar metabolism,
100,nuoB/ndh,map00190,6.563340244239827e-05,0.014373715134885221,1.0,0.05555555555555555,0.10526315789473684,2.0,36.0,2.0,KEGG pathways,Oxidative phosphorylation,
101,ArgR,map00220,1.688420113722871e-19,3.697640049053088e-17,0.5625,0.5294117647058824,0.5454545454545455,9.0,17.0,16.0,KEGG pathways,Arginine biosynthesis,
102,ArgR,map01230,2.379355750027639e-11,2.6053945462802648e-09,0.5625,0.08333333333333333,0.14516129032258063,9.0,108.0,16.0,KEGG pathways,Biosynthesis of amino acids,
103,ArgR,map01130,4.758033352953501e-09,3.4733643476560557e-07,0.5625,0.04639175257731959,0.08571428571428572,9.0,194.0,16.0,KEGG pathways,,
104,ArgR,map01210,1.6565325482233162e-08,9.069515701522656e-07,0.3125,0.2,0.24390243902439027,5.0,25.0,16.0,KEGG pathways,2-Oxocarboxylic acid metabolism,
105,ArgR,map01110,1.1672775208767692e-07,5.112675541440249e-06,0.5625,0.03225806451612903,0.06101694915254237,9.0,279.0,16.0,KEGG pathways,Biosynthesis of secondary metabolites,
106,ArgR,map01100,1.3997489878631307e-06,5.109083805700427e-05,0.6875,0.017054263565891473,0.03328290468986385,11.0,645.0,16.0,KEGG pathways,Metabolic pathways,
107,ArgR,map00250,3.5175646736487714e-06,0.00011004952336129728,0.25,0.12903225806451613,0.1702127659574468,4.0,31.0,16.0,KEGG pathways,"Alanine, aspartate and glutamate metabolism",
108,FucR,map00040,5.924300687360116e-06,0.0012974218505318654,0.23529411764705882,0.12121212121212122,0.16,4.0,33.0,17.0,KEGG pathways,Pentose and glucuronate interconversions,
109,NagC,map00520,1.0149660560471699e-05,0.0022227756627433023,0.26666666666666666,0.09302325581395349,0.13793103448275862,4.0,43.0,15.0,KEGG pathways,Amino sugar and nucleotide sugar metabolism,
110,NagC,map00500,0.00018227091743884568,0.013305776973035735,0.2,0.08823529411764706,0.12244897959183675,3.0,34.0,15.0,KEGG pathways,Starch and sucrose metabolism,
111,NagC,map02060,0.00018227091743884568,0.013305776973035735,0.2,0.08823529411764706,0.12244897959183675,3.0,34.0,15.0,KEGG pathways,Phosphotransferase system (PTS),
112,YgbI,map00630,3.271190091442035e-05,0.0071639063002580565,0.375,0.07894736842105263,0.13043478260869565,3.0,38.0,8.0,KEGG pathways,Glyoxylate and dicarboxylate metabolism,
113,Thiamine diphosphate,map00780,7.507209389316441e-11,1.644078856260301e-08,0.4166666666666667,0.38461538461538464,0.4,5.0,13.0,12.0,KEGG pathways,Biotin metabolism,
114,Thiamine diphosphate,map00730,1.7470100297442023e-10,1.9129759825699015e-08,0.4166666666666667,0.3333333333333333,0.3703703703703704,5.0,15.0,12.0,KEGG pathways,Thiamine metabolism,
115,Thiamine diphosphate,map01100,2.2361551277254231e-07,1.632393243239559e-05,0.8333333333333334,0.015503875968992248,0.030441400304414,10.0,645.0,12.0,KEGG pathways,Metabolic pathways,
116,Thiamine diphosphate,map04122,0.001026684135026597,0.05621095639270619,0.16666666666666666,0.1111111111111111,0.13333333333333333,2.0,18.0,12.0,KEGG pathways,Sulfur relay system,
117,NanR,map00520,7.098399908210656e-05,0.015545495798981339,0.3333333333333333,0.06976744186046512,0.11538461538461539,3.0,43.0,9.0,KEGG pathways,Amino sugar and nucleotide sugar metabolism,
118,Crp-1,map00330,4.1179783429330723e-07,9.018372571023428e-05,0.16666666666666666,0.20833333333333334,0.1851851851851852,5.0,24.0,30.0,KEGG pathways,Arginine and proline metabolism,
119,Crp-1,map00071,1.2235979944229383e-06,0.00013398398038931176,0.13333333333333333,0.3076923076923077,0.18604651162790697,4.0,13.0,30.0,KEGG pathways,Fatty acid degradation,
120,Crp-1,map01212,6.446268797778359e-06,0.0004705776222378202,0.13333333333333333,0.21052631578947367,0.163265306122449,4.0,19.0,30.0,KEGG pathways,Fatty acid metabolism,
121,Crp-1,map00280,3.36552894321383e-05,0.001842627096409572,0.1,0.3,0.15,3.0,10.0,30.0,KEGG pathways,"Valine, leucine and isoleucine degradation",
122,Crp-1,map00310,4.6062219798341624e-05,0.002017525227167363,0.1,0.2727272727272727,0.14634146341463417,3.0,11.0,30.0,KEGG pathways,Lysine degradation,
123,Crp-1,map00640,0.00010082005802946955,0.0036799321180756386,0.13333333333333333,0.10810810810810811,0.11940298507462686,4.0,37.0,30.0,KEGG pathways,Propanoate metabolism,
124,Crp-1,map01100,0.00014350710887125193,0.004489722406114882,0.43333333333333335,0.020155038759689922,0.03851851851851852,13.0,645.0,30.0,KEGG pathways,Metabolic pathways,
125,Crp-1,map00281,0.0002695975206179219,0.007380232126915612,0.06666666666666667,0.5,0.11764705882352941,2.0,4.0,30.0,KEGG pathways,,
126,Crp-1,map00650,0.0015020033188479906,0.036548747425301106,0.1,0.08823529411764706,0.09375000000000001,3.0,34.0,30.0,KEGG pathways,Butanoate metabolism,
127,Crp-1,map00362,0.0023986525397218647,0.05253049061990884,0.06666666666666667,0.18181818181818182,0.0975609756097561,2.0,11.0,30.0,KEGG pathways,Benzoate degradation,
128,Crp-1,map00410,0.003372893125516636,0.06715123586255849,0.06666666666666667,0.15384615384615385,0.09302325581395349,2.0,13.0,30.0,KEGG pathways,beta-Alanine metabolism,
129,AppY-1,map00190,2.625305115724537e-07,5.749418203436736e-05,0.5,0.1111111111111111,0.1818181818181818,4.0,36.0,8.0,KEGG pathways,Oxidative phosphorylation,
130,AppY-1,map01100,1.0160423008233646e-05,0.0011125663194015843,0.875,0.010852713178294573,0.021439509954058193,7.0,645.0,8.0,KEGG pathways,Metabolic pathways,
131,AppY-1,map02020,5.167201283025082e-05,0.00377205693660831,0.5,0.03007518796992481,0.05673758865248227,4.0,133.0,8.0,KEGG pathways,Two-component system,
132,AppY-1,map00130,0.0004911225771436212,0.02688896109861326,0.25,0.10526315789473684,0.14814814814814814,2.0,19.0,8.0,KEGG pathways,Ubiquinone and other terpenoid-quinone biosynthesis,
133,ArgP,map00300,9.69062200572514e-09,2.1222462192538056e-06,0.3076923076923077,0.4,0.34782608695652173,4.0,10.0,13.0,KEGG pathways,Lysine biosynthesis,
134,ArgP,map00261,7.09393877941259e-07,7.767862963456786e-05,0.23076923076923078,0.42857142857142855,0.3,3.0,7.0,13.0,KEGG pathways,Monobactam biosynthesis,
135,ArgP,map01230,0.00021023678372822472,0.015347285212160406,0.3076923076923077,0.037037037037037035,0.06611570247933884,4.0,108.0,13.0,KEGG pathways,Biosynthesis of amino acids,
136,ArgP,map01110,0.0008499286141812207,0.04653359162642183,0.38461538461538464,0.017921146953405017,0.03424657534246575,5.0,279.0,13.0,KEGG pathways,Biosynthesis of secondary metabolites,
137,ArgP,map05111,0.0013505399298658393,0.05915364892812376,0.15384615384615385,0.10526315789473684,0.125,2.0,19.0,13.0,KEGG pathways,Biofilm formation - Vibrio cholerae,
138,ArgP,map01130,0.0019433101348658413,0.062096785790353416,0.3076923076923077,0.020618556701030927,0.03864734299516908,4.0,194.0,13.0,KEGG pathways,,
139,ArgP,map03070,0.0019848287695546753,0.062096785790353416,0.15384615384615385,0.08695652173913043,0.1111111111111111,2.0,23.0,13.0,KEGG pathways,Bacterial secretion system,
140,ArgP,map01210,0.0023456843304799947,0.06421310854688986,0.15384615384615385,0.08,0.10526315789473685,2.0,25.0,13.0,KEGG pathways,2-Oxocarboxylic acid metabolism,
141,ArgP,map00260,0.0038330212302481372,0.07631196812948564,0.15384615384615385,0.0625,0.08888888888888889,2.0,32.0,13.0,KEGG pathways,"Glycine, serine and threonine metabolism",
142,ArgP,map00270,0.0038330212302481372,0.07631196812948564,0.15384615384615385,0.0625,0.08888888888888889,2.0,32.0,13.0,KEGG pathways,Cysteine and methionine metabolism,
143,ArgP,map01120,0.0031912333530801076,0.07631196812948564,0.3076923076923077,0.018018018018018018,0.03404255319148936,4.0,222.0,13.0,KEGG pathways,Microbial metabolism in diverse environments,
144,NrdR,map00240,4.507278631452374e-05,0.0098709402028807,0.5,0.05084745762711865,0.09230769230769231,3.0,59.0,6.0,KEGG pathways,Pyrimidine metabolism,
145,NrdR,map00230,0.00014483763817380195,0.015859721380031316,0.5,0.034482758620689655,0.06451612903225806,3.0,87.0,6.0,KEGG pathways,Purine metabolism,
146,thi_gal,map00730,6.702153125569007e-13,1.4677715344996127e-10,0.2692307692307692,0.4666666666666667,0.3414634146341463,7.0,15.0,26.0,KEGG pathways,Thiamine metabolism,
147,thi_gal,map00052,1.0195322630226324e-08,1.1163878280097825e-06,0.23076923076923078,0.20689655172413793,0.21818181818181817,6.0,29.0,26.0,KEGG pathways,Galactose metabolism,
148,thi_gal,map01100,3.3899879820923274e-06,0.0002474691226927399,0.5384615384615384,0.021705426356589147,0.041728763040238454,14.0,645.0,26.0,KEGG pathways,Metabolic pathways,
149,thi_gal,map00640,5.63441121973146e-05,0.0030848401428029745,0.15384615384615385,0.10810810810810811,0.12698412698412698,4.0,37.0,26.0,KEGG pathways,Propanoate metabolism,
150,thi_gal,map00600,0.00010120445171270354,0.004432754985016415,0.07692307692307693,0.6666666666666666,0.13793103448275862,2.0,3.0,26.0,KEGG pathways,Sphingolipid metabolism,
151,FliA,map02030,1.5782173457306057e-25,3.4562959871500267e-23,0.41935483870967744,0.6842105263157895,0.5200000000000001,13.0,19.0,31.0,KEGG pathways,Bacterial chemotaxis,
152,FliA,map02040,5.796456276696977e-13,6.347119622983191e-11,0.2903225806451613,0.2647058823529412,0.27692307692307694,9.0,34.0,31.0,KEGG pathways,Flagellar assembly,
153,FliA,map02020,1.334439362907631e-12,9.741407349225706e-11,0.41935483870967744,0.09774436090225563,0.15853658536585366,13.0,133.0,31.0,KEGG pathways,Two-component system,
154,FlhDC-1,map02040,2.552744355849551e-09,5.590510139310517e-07,0.5555555555555556,0.14705882352941177,0.23255813953488372,5.0,34.0,9.0,KEGG pathways,Flagellar assembly,
155,CdaR,map00053,4.017572612880931e-06,0.0008798484022209239,0.3333333333333333,0.17647058823529413,0.23076923076923078,3.0,17.0,9.0,KEGG pathways,Ascorbate and aldarate metabolism,
156,AllR,map00630,6.873969760698816e-07,0.0001505399377593041,0.23809523809523808,0.13157894736842105,0.1694915254237288,5.0,38.0,21.0,KEGG pathways,Glyoxylate and dicarboxylate metabolism,
157,AllR,map00040,0.0004720023595861814,0.05168425837468687,0.14285714285714285,0.09090909090909091,0.1111111111111111,3.0,33.0,21.0,KEGG pathways,Pentose and glucuronate interconversions,
158,prp/paa,map00640,1.3617156676984665e-06,0.00029821573122596417,0.36363636363636365,0.10810810810810811,0.16666666666666669,4.0,37.0,11.0,KEGG pathways,Propanoate metabolism,
159,GlpR,map00564,4.882962533970611e-10,1.0693687949395639e-07,0.625,0.1724137931034483,0.2702702702702703,5.0,29.0,8.0,KEGG pathways,Glycerophospholipid metabolism,
160,PlaR,map00053,1.1476080417374051e-10,2.5132616114049172e-08,0.5,0.29411764705882354,0.37037037037037035,5.0,17.0,10.0,KEGG pathways,Ascorbate and aldarate metabolism,
161,PlaR,map00040,4.3347806127643655e-09,4.74658477097698e-07,0.5,0.15151515151515152,0.23255813953488375,5.0,33.0,10.0,KEGG pathways,Pentose and glucuronate interconversions,
162,PuuR,map00330,4.777752750838233e-08,1.046327852433573e-05,0.5,0.16666666666666666,0.25,4.0,24.0,8.0,KEGG pathways,Arginine and proline metabolism,
163,MetJ,map00270,5.955325335751332e-11,1.3042162485295418e-08,0.3333333333333333,0.21875,0.2641509433962264,7.0,32.0,21.0,KEGG pathways,Cysteine and methionine metabolism,
164,MetJ,map01230,7.83223474926954e-06,0.0008576297050450147,0.2857142857142857,0.05555555555555555,0.09302325581395349,6.0,108.0,21.0,KEGG pathways,Biosynthesis of amino acids,
165,MetJ,map00450,4.1610725719957866e-05,0.0030375829775569243,0.14285714285714285,0.2,0.16666666666666666,3.0,15.0,21.0,KEGG pathways,Selenocompound metabolism,
166,MetJ,map01110,0.00021075557248638867,0.01153886759362978,0.3333333333333333,0.025089605734767026,0.04666666666666667,7.0,279.0,21.0,KEGG pathways,Biosynthesis of secondary metabolites,
167,KdpE,map02020,2.392541563382617e-08,5.2396660238079315e-06,1.0,0.03759398496240601,0.07246376811594202,5.0,133.0,5.0,KEGG pathways,Two-component system,
168,NarL-2,map00910,3.999582506747136e-07,8.759085689776228e-05,0.3076923076923077,0.17391304347826086,0.2222222222222222,4.0,23.0,13.0,KEGG pathways,Nitrogen metabolism,
169,NarL-2,map02020,2.5285993370885528e-05,0.0027688162741119657,0.38461538461538464,0.03759398496240601,0.0684931506849315,5.0,133.0,13.0,KEGG pathways,Two-component system,
170,Lrp,map02024,3.235353138826216e-13,7.085423374029414e-11,0.3142857142857143,0.1864406779661017,0.2340425531914894,11.0,59.0,35.0,KEGG pathways,Quorum sensing,
171,Lrp,map00290,6.753007513014421e-12,7.394543226750791e-10,0.2,0.4666666666666667,0.27999999999999997,7.0,15.0,35.0,KEGG pathways,"Valine, leucine and isoleucine biosynthesis",
172,Lrp,map01210,4.768693392819464e-10,3.481146176758209e-08,0.2,0.28,0.23333333333333334,7.0,25.0,35.0,KEGG pathways,2-Oxocarboxylic acid metabolism,
173,Lrp,map00660,5.917845135220754e-09,3.2400202115333627e-07,0.14285714285714285,0.5,0.22222222222222224,5.0,10.0,35.0,KEGG pathways,C5-Branched dibasic acid metabolism,
174,Lrp,map02010,1.52690232747196e-08,6.687832194327185e-07,0.3142857142857143,0.07096774193548387,0.11578947368421053,11.0,155.0,35.0,KEGG pathways,ABC transporters,
175,Lrp,map01230,9.932244427637407e-08,3.625269216087654e-06,0.2571428571428571,0.08333333333333333,0.12587412587412586,9.0,108.0,35.0,KEGG pathways,Biosynthesis of amino acids,
176,Lrp,map01501,1.396032356375267e-07,4.367586943516907e-06,0.14285714285714285,0.29411764705882354,0.1923076923076923,5.0,17.0,35.0,KEGG pathways,beta-Lactam resistance,
177,Lrp,map01110,0.00024504921329101935,0.006708222213841655,0.2571428571428571,0.03225806451612903,0.05732484076433122,9.0,279.0,35.0,KEGG pathways,Biosynthesis of secondary metabolites,
178,Lrp,map00770,0.0006480228733655531,0.01576855658522846,0.08571428571428572,0.13636363636363635,0.10526315789473684,3.0,22.0,35.0,KEGG pathways,Pantothenate and CoA biosynthesis,
179,Lrp,map00260,0.0019760235988952723,0.04327491681580647,0.08571428571428572,0.09375,0.08955223880597014,3.0,32.0,35.0,KEGG pathways,"Glycine, serine and threonine metabolism",
180,GadXW,map04727,6.876568677738905e-07,0.00015059685404248202,0.15789473684210525,0.6,0.25,3.0,5.0,19.0,KEGG pathways,GABAergic synapse,
181,GadXW,map04940,5.3306053737639956e-05,0.005837012884271575,0.10526315789473684,0.6666666666666666,0.18181818181818182,2.0,3.0,19.0,KEGG pathways,Type I diabetes mellitus,
182,GadXW,map00430,0.0001767687102354149,0.01290411584718529,0.10526315789473684,0.4,0.16666666666666666,2.0,5.0,19.0,KEGG pathways,Taurine and hypotaurine metabolism,
183,GadXW,map00250,0.00028781737353925985,0.015758001201274477,0.15789473684210525,0.0967741935483871,0.12000000000000001,3.0,31.0,19.0,KEGG pathways,"Alanine, aspartate and glutamate metabolism",
184,GadXW,map00410,0.0013505399298697793,0.05915364892829633,0.10526315789473684,0.15384615384615385,0.125,2.0,13.0,19.0,KEGG pathways,beta-Alanine metabolism,
185,TrpR,map00400,3.819306932669932e-06,0.0008364282182547151,0.375,0.15789473684210525,0.22222222222222218,3.0,19.0,8.0,KEGG pathways,"Phenylalanine, tyrosine and tryptophan biosynthesis",
186,TrpR,map01230,0.0007451755742586684,0.0815967253813242,0.375,0.027777777777777776,0.051724137931034475,3.0,108.0,8.0,KEGG pathways,Biosynthesis of amino acids,
187,CysB-2,map00920,1.7862669629780948e-09,3.9119246489220277e-07,1.0,0.13333333333333333,0.23529411764705882,4.0,30.0,4.0,KEGG pathways,Sulfur metabolism,
188,LPS,map00540,1.1186204367975599e-06,0.0002449778756586656,0.10526315789473684,0.21428571428571427,0.1411764705882353,6.0,28.0,57.0,KEGG pathways,Lipopolysaccharide biosynthesis,
189,GatR,map00051,0.0002650669204140257,0.01934988519022388,0.1875,0.08333333333333333,0.11538461538461539,3.0,36.0,16.0,KEGG pathways,Fructose and mannose metabolism,
190,GatR,map00052,0.00013778707394578504,0.01934988519022388,0.1875,0.10344827586206896,0.13333333333333333,3.0,29.0,16.0,KEGG pathways,Galactose metabolism,
191,GatR,map02060,0.0002231448864066048,0.01934988519022388,0.1875,0.08823529411764706,0.12,3.0,34.0,16.0,KEGG pathways,Phosphotransferase system (PTS),
192,GatR,map00520,0.00045104894423746275,0.024694929697001086,0.1875,0.06976744186046512,0.10169491525423728,3.0,43.0,16.0,KEGG pathways,Amino sugar and nucleotide sugar metabolism,
193,PAL 26 Del,map00030,8.50133932202066e-05,0.018617933115225246,0.0975609756097561,0.15384615384615385,0.11940298507462689,4.0,26.0,41.0,KEGG pathways,Pentose phosphate pathway,
194,NikR,map02010,5.19988747597085e-08,1.1387753572376162e-05,1.0,0.03225806451612903,0.0625,5.0,155.0,5.0,KEGG pathways,ABC transporters,
195,CpxR,-,8.744871924573928e-05,0.019151269514816903,0.8,0.01338432122370937,0.026328161730136343,28.0,2092.0,35.0,KEGG pathways,,
196,CusR,map02020,2.8501740780842377e-07,6.241881231004482e-05,0.5454545454545454,0.045112781954887216,0.08333333333333333,6.0,133.0,11.0,KEGG pathways,Two-component system,
197,DksA,map03010,1.425807489916987e-28,3.122518402918202e-26,0.4,0.64,0.4923076923076923,16.0,25.0,40.0,KEGG pathways,Ribosome,
198,RhaS,map00051,2.7734139749887222e-05,0.006073776605225302,0.375,0.08333333333333333,0.13636363636363638,3.0,36.0,8.0,KEGG pathways,Fructose and mannose metabolism,
199,PurR-2,map00240,4.18574621145203e-11,9.166784203079947e-09,0.5833333333333334,0.11864406779661017,0.19718309859154928,7.0,59.0,12.0,KEGG pathways,Pyrimidine metabolism,
200,PurR-2,map00250,9.758126974664575e-07,0.0001068514903725771,0.3333333333333333,0.12903225806451613,0.18604651162790697,4.0,31.0,12.0,KEGG pathways,"Alanine, aspartate and glutamate metabolism",
201,PurR-2,map01100,0.0005845146949478961,0.04266957273119641,0.5833333333333334,0.010852713178294573,0.0213089802130898,7.0,645.0,12.0,KEGG pathways,Metabolic pathways,
202,Ile-tRNA,map01230,1.2679323402551718e-13,2.7767718251588265e-11,0.8181818181818182,0.08333333333333333,0.15126050420168063,9.0,108.0,11.0,KEGG pathways,Biosynthesis of amino acids,
203,Ile-tRNA,map00290,1.0210347715903708e-10,1.118033074891456e-08,0.45454545454545453,0.3333333333333333,0.3846153846153846,5.0,15.0,11.0,KEGG pathways,"Valine, leucine and isoleucine biosynthesis",
204,Ile-tRNA,map01110,7.465425393040186e-10,5.4497605369193365e-08,0.8181818181818182,0.03225806451612903,0.06206896551724138,9.0,279.0,11.0,KEGG pathways,Biosynthesis of secondary metabolites,
205,Ile-tRNA,map01130,8.507114003648946e-08,4.657644916997798e-06,0.6363636363636364,0.03608247422680412,0.06829268292682926,7.0,194.0,11.0,KEGG pathways,,
206,Ile-tRNA,map00770,1.5375437483679681e-07,6.734441617851701e-06,0.36363636363636365,0.18181818181818182,0.24242424242424246,4.0,22.0,11.0,KEGG pathways,Pantothenate and CoA biosynthesis,
207,Ile-tRNA,map01210,2.6486935715842614e-07,9.667731536282555e-06,0.36363636363636365,0.16,0.2222222222222222,4.0,25.0,11.0,KEGG pathways,2-Oxocarboxylic acid metabolism,
208,Ile-tRNA,map00260,7.462029595732432e-07,2.3345492592362897e-05,0.36363636363636365,0.125,0.18604651162790697,4.0,32.0,11.0,KEGG pathways,"Glycine, serine and threonine metabolism",
209,Ile-tRNA,map01100,1.2847055681637105e-06,3.5168814928481575e-05,0.8181818181818182,0.013953488372093023,0.027439024390243906,9.0,645.0,11.0,KEGG pathways,Metabolic pathways,
210,Ile-tRNA,map00300,0.00025503332175505125,0.006205810829372914,0.18181818181818182,0.2,0.1904761904761905,2.0,10.0,11.0,KEGG pathways,Lysine biosynthesis,
211,Ile-tRNA,map01120,0.0015960410221273213,0.03495329838458834,0.36363636363636365,0.018018018018018018,0.034334763948497854,4.0,222.0,11.0,KEGG pathways,Microbial metabolism in diverse environments,
212,Ile-tRNA,map00270,0.0027275276873288817,0.05430259668409319,0.18181818181818182,0.0625,0.09302325581395349,2.0,32.0,11.0,KEGG pathways,Cysteine and methionine metabolism,
213,PurR-1,map00230,1.556486494153711e-14,3.4087054221966277e-12,0.6666666666666666,0.11494252873563218,0.19607843137254902,10.0,87.0,15.0,KEGG pathways,Purine metabolism,
214,PurR-1,map01130,2.1639316147759485e-09,2.3695051181796636e-07,0.6,0.04639175257731959,0.08612440191387562,9.0,194.0,15.0,KEGG pathways,,
215,PurR-1,map01110,5.406546243492751e-08,3.946778757749709e-06,0.6,0.03225806451612903,0.061224489795918366,9.0,279.0,15.0,KEGG pathways,Biosynthesis of secondary metabolites,
216,PurR-1,map00670,7.0116877428263915e-06,0.000307111923135796,0.2,0.25,0.22222222222222224,3.0,12.0,15.0,KEGG pathways,One carbon pool by folate,
217,PurR-1,map01100,6.662909778253327e-06,0.000307111923135796,0.6666666666666666,0.015503875968992248,0.0303030303030303,10.0,645.0,15.0,KEGG pathways,Metabolic pathways,
218,ryhB,map01053,4.775011682926259e-10,1.0457275585608507e-07,0.4,0.5714285714285714,0.47058823529411764,4.0,7.0,10.0,KEGG pathways,Biosynthesis of siderophore group nonribosomal peptides,
219,ryhB,map01130,0.0006339450176172572,0.06941697942908967,0.4,0.020618556701030927,0.0392156862745098,4.0,194.0,10.0,KEGG pathways,,
220,NarL-1,map00910,3.2812546319467704e-15,7.185947643963427e-13,0.32142857142857145,0.391304347826087,0.35294117647058826,9.0,23.0,28.0,KEGG pathways,Nitrogen metabolism,
221,NarL-1,map01120,4.927011131086763e-05,0.0053950771885400055,0.2857142857142857,0.036036036036036036,0.064,8.0,222.0,28.0,KEGG pathways,Microbial metabolism in diverse environments,
222,dsrA,map02010,7.3301195240589954e-06,0.00160529617576892,0.8,0.025806451612903226,0.05,4.0,155.0,5.0,KEGG pathways,ABC transporters,
223,nitrate_reductase,map00910,0.0003903341565125904,0.05599174535346825,0.3333333333333333,0.08695652173913043,0.13793103448275862,2.0,23.0,6.0,KEGG pathways,Nitrogen metabolism,
224,nitrate_reductase,map02020,0.0005113401402143219,0.05599174535346825,0.5,0.022556390977443608,0.04316546762589928,3.0,133.0,6.0,KEGG pathways,Two-component system,
225,Unchar_17,map00190,4.393183328232023e-13,9.621071488828131e-11,0.6363636363636364,0.19444444444444445,0.29787234042553196,7.0,36.0,11.0,KEGG pathways,Oxidative phosphorylation,
226,Unchar_17,map01100,2.3127835703763855e-05,0.002532498009562142,0.7272727272727273,0.012403100775193798,0.024390243902439025,8.0,645.0,11.0,KEGG pathways,Metabolic pathways,
227,Unchar_18,map02060,1.2616519373051283e-08,2.763017742698231e-06,0.2608695652173913,0.17647058823529413,0.2105263157894737,6.0,34.0,23.0,KEGG pathways,Phosphotransferase system (PTS),
228,Unchar_18,map00051,3.0415175233242612e-05,0.002549412575528257,0.17391304347826086,0.1111111111111111,0.13559322033898305,4.0,36.0,23.0,KEGG pathways,Fructose and mannose metabolism,
229,Unchar_18,map00561,3.4923459938743244e-05,0.002549412575528257,0.13043478260869565,0.23076923076923078,0.16666666666666669,3.0,13.0,23.0,KEGG pathways,Glycerolipid metabolism,
230,Unchar_18,map00520,6.218702492380311e-05,0.0034047396145782207,0.17391304347826086,0.09302325581395349,0.12121212121212122,4.0,43.0,23.0,KEGG pathways,Amino sugar and nucleotide sugar metabolism,
231,Unchar_18,map00660,0.0011561212230545004,0.05063810956978712,0.08695652173913043,0.2,0.12121212121212122,2.0,10.0,23.0,KEGG pathways,C5-Branched dibasic acid metabolism,
232,Unchar_18,map00290,0.002654877177175999,0.09690301696692397,0.08695652173913043,0.13333333333333333,0.10526315789473685,2.0,15.0,23.0,KEGG pathways,"Valine, leucine and isoleucine biosynthesis",
0,Fur-1,M00240,1.0833314375749885e-06,0.0003249994312724965,0.10256410256410256,0.4,0.163265306122449,4.0,10.0,39.0,KEGG modules,,
1,Crp-2,-,0.00015949239592605896,0.04784771877781768,0.8461538461538461,0.01652892561983471,0.032424465733235076,44.0,2662.0,52.0,KEGG modules,,
2,NtrC-1,M00227,3.995945354227047e-09,1.1987836062681142e-06,0.375,1.0,0.5454545454545454,3.0,3.0,8.0,KEGG modules,,
3,Zur,M00242,3.9959453542270377e-08,1.1987836062681111e-05,0.1875,1.0,0.3157894736842105,3.0,3.0,16.0,KEGG modules,,
4,Osmoprotectant,M00208,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,KEGG modules,,
5,histidine,M00026,0.0,0.0,1.0,1.0,1.0,8.0,8.0,8.0,KEGG modules,,"Histidine biosynthesis, PRPP => histidine"
6,Fur-2,M00240,3.017053927782602e-14,9.051161783347806e-12,0.2413793103448276,0.7,0.358974358974359,7.0,10.0,29.0,KEGG modules,,
7,ArcA-2,M00009,8.202855488363663e-20,2.460856646509099e-17,0.5263157894736842,0.45454545454545453,0.4878048780487805,10.0,22.0,19.0,KEGG modules,,"Citrate cycle (TCA cycle, Krebs cycle)"
8,ArcA-2,M00011,1.3566656670439937e-18,2.0349985005659905e-16,0.47368421052631576,0.5294117647058824,0.5,9.0,17.0,19.0,KEGG modules,,"Citrate cycle, second carbon oxidation, 2-oxoglutarate => oxaloacetate"
9,ArcA-2,M00374,2.519377089217476e-12,2.519377089217476e-10,0.3157894736842105,0.5,0.3870967741935484,6.0,12.0,19.0,KEGG modules,,Dicarboxylate-hydroxybutyrate cycle
10,ArcA-2,M00173,1.035462504611422e-10,7.765968784585664e-09,0.3157894736842105,0.3,0.3076923076923077,6.0,20.0,19.0,KEGG modules,,Reductive citrate cycle (Arnon-Buchanan cycle)
11,ArcA-2,M00149,6.914412586153598e-08,3.457206293076799e-06,0.15789473684210525,1.0,0.2727272727272727,3.0,3.0,19.0,KEGG modules,,"Succinate dehydrogenase, prokaryotes"
